,db_id,original_sql,rewritten_sql_gpt,activated_rules_gpt,prompt_sql_similar,prompt_rules_similar
51,job,"SELECT * FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.production_year>1999 AND mk.keyword_id<15867;",SELECT * FROM (SELECT * FROM title WHERE production_year > 1999) AS t INNER JOIN cast_info ON t.id = cast_info.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id < 15867) AS t0 ON t.id = t0.movie_id,"['FILTER_INTO_JOIN', 'FILTER_SCAN']","['SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id>1 AND t.production_year<2005 AND ci.person_id=877163;']","[""['FILTER_INTO_JOIN', 'FILTER_SCAN']""]"
52,job,"SELECT * FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id=2 AND t.production_year>2011 AND mi.info_type_id=16;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 2 AND production_year > 2011) AS t INNER JOIN (SELECT * FROM movie_info WHERE info_type_id = 16) AS t0 ON t.id = t0.movie_id INNER JOIN movie_keyword ON t.id = movie_keyword.movie_id,"['JOIN_CONDITION_PUSH', 'FILTER_INTO_JOIN']",['SELECT * FROM cast_info ci WHERE ci.person_id<368436 AND ci.role_id=1;'],"[""['FILTER_INTO_JOIN']""]"
53,job,SELECT * FROM title t WHERE t.kind_id<4 AND t.production_year=1983;,SELECT * FROM title t WHERE t.kind_id<4 AND t.production_year=1983,[],"['SELECT * FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id>1 AND t.production_year<1992 AND mi.info_type_id>4;']",['[]']
54,job,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year=1993 AND ci.person_id>56020 AND ci.role_id>1 AND mi_idx.info_type_id=100;",SELECT * FROM (SELECT * FROM title WHERE kind_id < 7 AND production_year = 1993) AS t INNER JOIN (SELECT * FROM cast_info WHERE person_id > 56020 AND role_id > 1) AS t0 ON t.id = t0.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id = 100) AS t1 ON t.id = t1.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mc.company_id>13502 AND mi_idx.info_type_id>99;']","[""['FILTER_INTO_JOIN']""]"
55,job,"SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.kind_id>1 AND t.production_year>0 AND mc.company_id=666 AND mc.company_type_id=1 AND mi_idx.info_type_id<100;","SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.kind_id>1 AND t.production_year>0 AND mc.company_id=666 AND mc.company_type_id=1 AND mi_idx.info_type_id<100",[],['SELECT * FROM movie_companies mc WHERE mc.company_id=28315;'],"[""['Empty List']""]"
56,job,SELECT * FROM cast_info ci WHERE ci.person_id>2133508;,SELECT * FROM cast_info ci WHERE ci.person_id>2133508,[],"['SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND mk.keyword_id=1595;']","[""['Empty List']""]"
57,job,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_type_id>1 AND mk.keyword_id<5673;",SELECT * FROM title INNER JOIN (SELECT * FROM movie_companies WHERE company_type_id > 1) AS t ON title.id = t.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id < 5673) AS t0 ON title.id = t0.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mc.company_id<21489 AND mc.company_type_id=2;']","[""['FILTER_INTO_JOIN']""]"
58,job,"SELECT * FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id>1 AND t.production_year>2010 AND mi.info_type_id>4;",SELECT * FROM (SELECT * FROM title WHERE kind_id > 1 AND production_year > 2010) AS t INNER JOIN (SELECT * FROM movie_info WHERE info_type_id > 4) AS t0 ON t.id = t0.movie_id INNER JOIN movie_keyword ON t.id = movie_keyword.movie_id,"['FILTER_INTO_JOIN', 'JOIN_CONDITION_PUSH', 'FILTER_SCAN']","['SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id=7 AND mk.keyword_id=1291;']","[""['FILTER_INTO_JOIN', 'JOIN_CONDITION_PUSH', 'FILTER_SCAN']""]"
59,job,SELECT * FROM movie_companies mc WHERE mc.company_id=1700;,SELECT * FROM movie_companies mc WHERE mc.company_id=1700,[],['SELECT * FROM cast_info ci WHERE ci.person_id<277760 AND ci.role_id>1;'],"[""['Empty List']""]"
60,job,"SELECT * FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.production_year>2000 AND mk.keyword_id<9713;",SELECT * FROM (SELECT * FROM title WHERE production_year > 2000) AS t INNER JOIN cast_info ON t.id = cast_info.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id < 9713) AS t0 ON t.id = t0.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mc.company_id>7851 AND mi_idx.info_type_id>101;']","[""['FILTER_INTO_JOIN']""]"
61,job,SELECT * FROM movie_companies mc WHERE mc.company_id>19261;,SELECT * FROM movie_companies WHERE company_id > 19261,['FILTER_SCAN'],"['SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year>2010 AND ci.person_id<3054241 AND ci.role_id=2 AND mi_idx.info_type_id=101;']","[""['FILTER_SCAN', 'FILTER_PROJECT_TRANSPOSE', 'FILTER_INTO_JOIN', 'JOIN_CONDITION_PUSH', 'JOIN_REDUCE_EXPRESSIONS', 'JOIN_PROJECT_BOTH_TRANSPOSE', 'FILTER_CORRELATE']""]"
62,job,SELECT * FROM cast_info ci WHERE ci.person_id<874165 AND ci.role_id=2;,SELECT * FROM cast_info WHERE person_id < 874165 AND role_id = 2,['FILTER_SCAN'],"['SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.production_year>1994 AND ci.person_id=3965561 AND ci.role_id>8 AND mi.info_type_id<17;']","[""['FILTER_INTO_JOIN']""]"
63,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id>2 AND mk.keyword_id<2158;","SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id>2 AND mk.keyword_id<2158",[],['SELECT * FROM cast_info ci WHERE ci.person_id>3306312 AND ci.role_id=9;'],"[""['Empty List']""]"
64,job,"SELECT * FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mi.info_type_id=71 AND mk.keyword_id=4886;","SELECT * FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mi.info_type_id=71 AND mk.keyword_id=4886",[],"['SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.production_year=2004 AND mc.company_id<20427 AND mk.keyword_id<25296;']","[""['Empty List']""]"
65,job,SELECT * FROM cast_info ci WHERE ci.person_id<1501643;,SELECT * FROM cast_info ci WHERE ci.person_id<1501643,[],"['SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.kind_id>2 AND t.production_year<2000;']","[""['Empty List']""]"
66,job,SELECT * FROM movie_companies mc WHERE mc.company_id<169;,SELECT * FROM movie_companies mc WHERE mc.company_id<169,[],['SELECT * FROM cast_info ci WHERE ci.person_id=3207788 AND ci.role_id<7;'],"[""['Empty List']""]"
67,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.production_year>1998 AND ci.person_id<2632798;",SELECT * FROM (SELECT * FROM title WHERE production_year > 1998) AS t INNER JOIN (SELECT * FROM cast_info WHERE person_id < 2632798) AS t0 ON t.id = t0.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.kind_id<7 AND ci.person_id=1736207 AND ci.role_id=1 AND mk.keyword_id<766;']","[""['FILTER_INTO_JOIN']""]"
68,job,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.kind_id<7 AND t.production_year<2013 AND mc.company_id>11690;","SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.kind_id<7 AND t.production_year<2013 AND mc.company_id>11690",[],"['SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.production_year<2005 AND ci.person_id=2431555;']","[""['Empty List']""]"
69,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id>72745;,SELECT * FROM movie_keyword mk WHERE mk.keyword_id>72745,[],"['SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND mc.company_id=38523 AND mc.company_type_id=2;']","[""['Empty List']""]"
70,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id=1376;,SELECT * FROM movie_keyword WHERE keyword_id = 1376,['FILTER_SCAN'],"['SELECT * FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.kind_id>3 AND t.production_year=2011 AND mk.keyword_id>7525;']","[""['FILTER_INTO_JOIN']""]"
71,job,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_id<100309 AND mc.company_type_id=1;",SELECT * FROM title INNER JOIN (SELECT * FROM movie_companies WHERE company_id < 100309 AND company_type_id = 1) AS t ON title.id = t.movie_id INNER JOIN movie_keyword ON title.id = movie_keyword.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.production_year>1974 AND ci.person_id=204453;']","[""['FILTER_INTO_JOIN']""]"
72,job,"SELECT * FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.kind_id=7 AND t.production_year>2011 AND mi_idx.info_type_id<101;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 7 AND production_year > 2011) AS t INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id < 101) AS t0 ON t.id = t0.movie_id INNER JOIN movie_keyword ON t.id = movie_keyword.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.production_year>1974 AND ci.person_id<394554 AND mi.info_type_id<3;']","[""['FILTER_INTO_JOIN']""]"
73,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND mk.keyword_id=20531;","SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND mk.keyword_id=20531",[],"['SELECT * FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id>2 AND mi.info_type_id<6;']","[""['Empty List']""]"
74,job,SELECT * FROM cast_info ci WHERE ci.person_id>3685269 AND ci.role_id>10;,SELECT * FROM cast_info WHERE person_id > 3685269 AND role_id > 10,['FILTER_SCAN'],"['SELECT * FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND ci.person_id=3505702 AND mk.keyword_id<103;']","[""['FILTER_INTO_JOIN']""]"
75,job,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND t.production_year=1997;","SELECT * FROM title, movie_companies, movie_keyword WHERE title.id = movie_companies.movie_id AND title.id = movie_keyword.movie_id AND title.kind_id = 1 AND title.production_year = 1997","['JOIN_CONDITION_PUSH', 'FILTER_MERGE']","['SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id<4 AND mk.keyword_id<13787;']",['[]']
76,job,"SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND mc.company_id<264 AND mc.company_type_id=1 AND mi_idx.info_type_id>101;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 1) AS t INNER JOIN (SELECT * FROM movie_companies WHERE company_id < 264 AND company_type_id = 1) AS t0 ON t.id = t0.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id > 101) AS t1 ON t.id = t1.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id=7 AND t.production_year<2009 AND mi.info_type_id>17 AND mk.keyword_id<230;']","[""['FILTER_INTO_JOIN']""]"
77,job,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND ci.person_id=887764 AND mi_idx.info_type_id=100;",SELECT * FROM title INNER JOIN (SELECT * FROM cast_info WHERE person_id = 887764) AS t ON title.id = t.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id = 100) AS t0 ON title.id = t0.movie_id,"['FILTER_INTO_JOIN', 'FILTER_REDUCE_EXPRESSIONS']","['SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.production_year<2010 AND ci.person_id>3003638 AND ci.role_id<10 AND mi_idx.info_type_id=100;']","[""['FILTER_INTO_JOIN', 'FILTER_REDUCE_EXPRESSIONS']""]"
78,job,"SELECT * FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.kind_id=7 AND t.production_year>2007 AND mi.info_type_id>16;","SELECT * FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.kind_id=7 AND t.production_year>2007 AND mi.info_type_id>16",[],['SELECT * FROM movie_keyword mk WHERE mk.keyword_id<1775;'],"[""['Empty List']""]"
79,job,"SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=4 AND mc.company_id<4226 AND mc.company_type_id<2 AND mi_idx.info_type_id>99;","SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=4 AND mc.company_id<4226 AND mc.company_type_id<2 AND mi_idx.info_type_id>99",[],"['SELECT * FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND ci.person_id<2566764 AND ci.role_id=1 AND mk.keyword_id<2849;']","[""['Empty List']""]"
80,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id>1 AND t.production_year>2008 AND mk.keyword_id<1595;",SELECT * FROM (SELECT * FROM title WHERE kind_id > 1 AND production_year > 2008) AS t INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id < 1595) AS t0 ON t.id = t0.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mc.company_id=11387 AND mi_idx.info_type_id=101;']","[""['FILTER_INTO_JOIN']""]"
81,job,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND ci.role_id=8 AND mi_idx.info_type_id=101;","SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND ci.role_id=8 AND mi_idx.info_type_id=101",[],"['SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.production_year>2003 AND mi.info_type_id>18;']","[""['Empty List']""]"
82,job,SELECT * FROM movie_companies mc WHERE mc.company_id<182961;,SELECT * FROM movie_companies WHERE company_id < 182961,['FILTER_SCAN'],"['SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.kind_id<7 AND t.production_year<2008 AND mc.company_id>1308;']","[""['FILTER_INTO_JOIN', 'FILTER_SCAN', 'JOIN_CONDITION_PUSH', 'PROJECT_REMOVE']""]"
83,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id<7 AND t.production_year>1909 AND ci.person_id<3033660;","SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id<7 AND t.production_year>1909 AND ci.person_id<3033660",[],['SELECT * FROM movie_companies mc WHERE mc.company_id<424 AND mc.company_type_id=1;'],"[""['Empty List']""]"
84,job,"SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<7 AND mc.company_id>15344 AND mc.company_type_id>1;","SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<7 AND mc.company_id>15344 AND mc.company_type_id>1",[],"['SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.production_year>2012 AND ci.person_id=2922734 AND ci.role_id<8;']","[""['Empty List']""]"
85,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.production_year<1979 AND mk.keyword_id<221;",SELECT * FROM (SELECT * FROM title WHERE production_year < 1979) AS t INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id < 221) AS t0 ON t.id = t0.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.kind_id<7 AND ci.role_id=2;']","[""['FILTER_INTO_JOIN']""]"
86,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id>371;,SELECT * FROM movie_keyword mk WHERE mk.keyword_id>371,[],"['SELECT * FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.production_year<1942 AND ci.person_id<2798687;']","[""['Empty List']""]"
87,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.production_year>2002 AND ci.person_id<91254 AND ci.role_id=2;","SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.production_year>2002 AND ci.person_id<91254 AND ci.role_id=2",[],['SELECT * FROM movie_companies mc WHERE mc.company_id<22672 AND mc.company_type_id=2;'],"[""['Empty List']""]"
88,job,"SELECT * FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.kind_id=7 AND ci.role_id=5;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 7) AS t INNER JOIN (SELECT * FROM cast_info WHERE role_id = 5) AS t0 ON t.id = t0.movie_id INNER JOIN movie_keyword ON t.id = movie_keyword.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.kind_id=7 AND t.production_year>2008 AND mi.info_type_id<6;']","[""['FILTER_INTO_JOIN']""]"
89,job,SELECT * FROM movie_companies mc WHERE mc.company_id>735;,SELECT * FROM movie_companies WHERE company_id > 735,['FILTER_SCAN'],"['SELECT * FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND mk.keyword_id>28817;']","[""['FILTER_INTO_JOIN']""]"
90,job,"SELECT * FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.production_year>2010 AND mi.info_type_id=15;",SELECT * FROM (SELECT * FROM title WHERE production_year > 2010) AS t INNER JOIN (SELECT * FROM movie_info WHERE info_type_id = 15) AS t0 ON t.id = t0.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.production_year=1979 AND mc.company_type_id=1;']","[""['FILTER_INTO_JOIN']""]"
91,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id<61278;,SELECT * FROM movie_keyword mk WHERE mk.keyword_id<61278,[],"['SELECT * FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.kind_id<3 AND t.production_year>2000 AND ci.role_id>2 AND mk.keyword_id=6379;']","[""['Empty List']""]"
92,job,"SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND t.production_year=2010 AND mi_idx.info_type_id>99;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 1 AND production_year = 2010) AS t INNER JOIN movie_companies ON t.id = movie_companies.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id > 99) AS t0 ON t.id = t0.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id<7 AND mi.info_type_id=17;']","[""['FILTER_INTO_JOIN']""]"
93,job,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_type_id>1 AND mk.keyword_id<17567;",SELECT * FROM title INNER JOIN (SELECT * FROM movie_companies WHERE company_type_id > 1) AS t ON title.id = t.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id < 17567) AS t0 ON title.id = t0.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND mk.keyword_id<5887;']","[""['FILTER_INTO_JOIN']""]"
94,job,"SELECT * FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND mc.company_id>47258;","SELECT * FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND mc.company_id>47258",[],"['SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id=1 AND t.production_year=2013 AND ci.person_id>1051577 AND ci.role_id=1;']","[""['Empty List']""]"
